subject,module,code,name,link
AFM,Accounting and Financial Management (AFM),AFM477,Mergers and Acquisitions,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1bZqK4mFh?bc=true&bcCurrent=AFM477%20-%20Mergers%20and%20Acquisitions&bcGroup=Accounting%20and%20Financial%20Management%20(AFM)&bcItemType=courses
AFM,Accounting and Financial Management (AFM),AFM478,International Financial Management,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJW5tE7Yn?bc=true&bcCurrent=AFM478%20-%20International%20Financial%20Management&bcGroup=Accounting%20and%20Financial%20Management%20(AFM)&bcItemType=courses
AFM,Accounting and Financial Management (AFM),AFM479,Cases and Applications in Finance 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1G6JqVXF3?bc=true&bcCurrent=AFM479%20-%20Cases%20and%20Applications%20in%20Finance%202&bcGroup=Accounting%20and%20Financial%20Management%20(AFM)&bcItemType=courses
AFM,Accounting and Financial Management (AFM),AFM480,Introduction to Organizational Behaviour,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1oMq4mtn?bc=true&bcCurrent=AFM480%20-%20Introduction%20to%20Organizational%20Behaviour&bcGroup=Accounting%20and%20Financial%20Management%20(AFM)&bcItemType=courses
AFM,Accounting and Financial Management (AFM),AFM482,Performance Measurement and Organization Control,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJxK8FVmth?bc=true&bcCurrent=AFM482%20-%20Performance%20Measurement%20and%20Organization%20Control&bcGroup=Accounting%20and%20Financial%20Management%20(AFM)&bcItemType=courses
AFM,Accounting and Financial Management (AFM),AFM483,Applications of Analytics to Business,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ry-1itVQt3?bc=true&bcCurrent=AFM483%20-%20Applications%20of%20Analytics%20to%20Business&bcGroup=Accounting%20and%20Financial%20Management%20(AFM)&bcItemType=courses
AFM,Accounting and Financial Management (AFM),AFM485,Approaches to Measuring Value,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJZoGq4XFn?bc=true&bcCurrent=AFM485%20-%20Approaches%20to%20Measuring%20Value&bcGroup=Accounting%20and%20Financial%20Management%20(AFM)&bcItemType=courses
AFM,Accounting and Financial Management (AFM),AFM491,Advanced Financial Accounting,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Byf16_V7Y2?bc=true&bcCurrent=AFM491%20-%20Advanced%20Financial%20Accounting&bcGroup=Accounting%20and%20Financial%20Management%20(AFM)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC127,Introduction to Global Capital Markets and Financial Analytics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1hvTVXYn?bc=true&bcCurrent=ACTSC127%20-%20Introduction%20to%20Global%20Capital%20Markets%20and%20Financial%20Analytics&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC221,Introductory Financial Mathematics (Non-Specialist Level),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1V16d4QY2?bc=true&bcCurrent=ACTSC221%20-%20Introductory%20Financial%20Mathematics%20(Non-Specialist%20Level)&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC231,Introductory Financial Mathematics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1xy6d47Y2?bc=true&bcCurrent=ACTSC231%20-%20Introductory%20Financial%20Mathematics&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC232,Life Contingencies 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJmk6dE7Yh?bc=true&bcCurrent=ACTSC232%20-%20Life%20Contingencies%201&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC291,Global Capital Markets and Financial Analytics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJZM16NXK2?bc=true&bcCurrent=ACTSC291%20-%20Global%20Capital%20Markets%20and%20Financial%20Analytics&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC331,Life Contingencies 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1b1au4XFn?bc=true&bcCurrent=ACTSC331%20-%20Life%20Contingencies%202&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC362,Introduction to Property and Casualty Practice,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1jmqVmF2?bc=true&bcCurrent=ACTSC362%20-%20Introduction%20to%20Property%20and%20Casualty%20Practice&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC363,Casualty and Health Insurance Mathematics 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByfeT_47F3?bc=true&bcCurrent=ACTSC363%20-%20Casualty%20and%20Health%20Insurance%20Mathematics%201&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC372,Investment Science and Corporate Finance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1ZFDKN7K2?bc=true&bcCurrent=ACTSC372%20-%20Investment%20Science%20and%20Corporate%20Finance&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC391,Corporate Finance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkGyaEmF2?bc=true&bcCurrent=ACTSC391%20-%20Corporate%20Finance&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC423,Topics in Financial Econometrics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJ-46E7tn?bc=true&bcCurrent=ACTSC423%20-%20Topics%20in%20Financial%20Econometrics&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC431,Casualty and Health Insurance Mathematics 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1xjzqNmYh?bc=true&bcCurrent=ACTSC431%20-%20Casualty%20and%20Health%20Insurance%20Mathematics%202&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC432,Credibility and Risk Theory,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJMJTd4XF3?bc=true&bcCurrent=ACTSC432%20-%20Credibility%20and%20Risk%20Theory&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC445,Quantitative Enterprise Risk Management,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkFZFVmK3?bc=true&bcCurrent=ACTSC445%20-%20Quantitative%20Enterprise%20Risk%20Management&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC446,Mathematics of Financial Markets,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByZkpuVmF2?bc=true&bcCurrent=ACTSC446%20-%20Mathematics%20of%20Financial%20Markets&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC447,Numerical Computation for Financial Modelling,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1lLVmIT6?bc=true&bcCurrent=ACTSC447%20-%20Numerical%20Computation%20for%20Financial%20Modelling&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC453,Basic Pension Mathematics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sk71a_VXFn?bc=true&bcCurrent=ACTSC453%20-%20Basic%20Pension%20Mathematics&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC454,Longevity and Mortality Using Predictive Analytics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hyby6dNXFn?bc=true&bcCurrent=ACTSC454%20-%20Longevity%20and%20Mortality%20Using%20Predictive%20Analytics&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC455,Life Contingencies 3,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Ske4tKVQYh?bc=true&bcCurrent=ACTSC455%20-%20Life%20Contingencies%203&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC456,Statistical Learning in Actuarial Science,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1W9w-fKeg?bc=true&bcCurrent=ACTSC456%20-%20Statistical%20Learning%20in%20Actuarial%20Science&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC468,Readings in Actuarial Science 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryrUiY4mt3?bc=true&bcCurrent=ACTSC468%20-%20Readings%20in%20Actuarial%20Science%201&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC469,Readings in Actuarial Science 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkQ8iK4QF2?bc=true&bcCurrent=ACTSC469%20-%20Readings%20in%20Actuarial%20Science%202&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ACTSC,Actuarial Science (ACTSC),ACTSC489,Advanced Topics in Actuarial Science,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkxVb5EQY3?bc=true&bcCurrent=ACTSC489%20-%20Advanced%20Topics%20in%20Actuarial%20Science&bcGroup=Actuarial%20Science%20(ACTSC)&bcItemType=courses
ASL,American Sign Language (ASL),ASL101R,American Sign Language 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkMW9VXY2?bc=true&bcCurrent=ASL101R%20-%20American%20Sign%20Language%201&bcGroup=American%20Sign%20Language%20(ASL)&bcItemType=courses
ASL,American Sign Language (ASL),ASL102R,American Sign Language 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkMZc47tn?bc=true&bcCurrent=ASL102R%20-%20American%20Sign%20Language%202&bcGroup=American%20Sign%20Language%20(ASL)&bcItemType=courses
ASL,American Sign Language (ASL),ASL201R,American Sign Language 3,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SywmqNQKn?bc=true&bcCurrent=ASL201R%20-%20American%20Sign%20Language%203&bcGroup=American%20Sign%20Language%20(ASL)&bcItemType=courses
ASL,American Sign Language (ASL),ASL202R,American Sign Language 4,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1w754XFh?bc=true&bcCurrent=ASL202R%20-%20American%20Sign%20Language%204&bcGroup=American%20Sign%20Language%20(ASL)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH100,Introduction to Anthropology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1ehtEQYh?bc=true&bcCurrent=ANTH100%20-%20Introduction%20to%20Anthropology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH105,Prehistoric Peoples and Places,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1kM9VmK3?bc=true&bcCurrent=ANTH105%20-%20Prehistoric%20Peoples%20and%20Places&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH106,Technologies of Being Human,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1X0-qNmK3?bc=true&bcCurrent=ANTH106%20-%20Technologies%20of%20Being%20Human&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH201,Introduction to Archaeology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJgfthEmY2?bc=true&bcCurrent=ANTH201%20-%20Introduction%20to%20Archaeology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH202,Social and Cultural Anthropology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJG1TuNXKn?bc=true&bcCurrent=ANTH202%20-%20Social%20and%20Cultural%20Anthropology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH204,Biological Anthropology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1lxhKE7Fn?bc=true&bcCurrent=ANTH204%20-%20Biological%20Anthropology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH221,Language and Society,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJxWBaVQK3?bc=true&bcCurrent=ANTH221%20-%20Language%20and%20Society&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH222,Anthropologies of the Body,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkWdraNmYh?bc=true&bcCurrent=ANTH222%20-%20Anthropologies%20of%20the%20Body&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH233,Inuit Cultures,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hk46O4QF2?bc=true&bcCurrent=ANTH233%20-%20Inuit%20Cultures&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH241,Food as Culture,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sk6lqNmtn?bc=true&bcCurrent=ANTH241%20-%20Food%20as%20Culture&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH245,Anthropology of Education,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1bfbq4mYh?bc=true&bcCurrent=ANTH245%20-%20Anthropology%20of%20Education&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH251,Doing Ethnography,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1XDQ5EQtn?bc=true&bcCurrent=ANTH251%20-%20Doing%20Ethnography&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH272,Issues in Contemporary Indigenous Communities in Canada,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkuKh4QKh?bc=true&bcCurrent=ANTH272%20-%20Issues%20in%20Contemporary%20Indigenous%20Communities%20in%20Canada&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH289,Special Topics in Anthropology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/By-MW9E7F2?bc=true&bcCurrent=ANTH289%20-%20Special%20Topics%20in%20Anthropology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH290,Visual Anthropology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByezTu4mKn?bc=true&bcCurrent=ANTH290%20-%20Visual%20Anthropology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH292,"Skeletons: Sex, Disease, and Death",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryxkM54Qth?bc=true&bcCurrent=ANTH292%20-%20Skeletons%3A%20Sex%2C%20Disease%2C%20and%20Death&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH300,Practicing Anthropology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/By-MaOVQYn?bc=true&bcCurrent=ANTH300%20-%20Practicing%20Anthropology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH303,Anthropology of Digital Media,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJW3KF4mtn?bc=true&bcCurrent=ANTH303%20-%20Anthropology%20of%20Digital%20Media&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH305,Paleopathology of Health and Disease,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r14sqKVQF3?bc=true&bcCurrent=ANTH305%20-%20Paleopathology%20of%20Health%20and%20Disease&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH309,The Archaeology of North America,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1fpOE7Kh?bc=true&bcCurrent=ANTH309%20-%20The%20Archaeology%20of%20North%20America&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH311,Anthropology of Religion,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1xGKnVQYn?bc=true&bcCurrent=ANTH311%20-%20Anthropology%20of%20Religion&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH312,Muslim Lives and Practices Worldwide,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1r4FIJU6?bc=true&bcCurrent=ANTH312%20-%20Muslim%20Lives%20and%20Practices%20Worldwide&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH320,Hunter-Gatherer Archaeology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJMpuEQK2?bc=true&bcCurrent=ANTH320%20-%20Hunter-Gatherer%20Archaeology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH321,Archaeology of Complex Cultures,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1zK3VQYh?bc=true&bcCurrent=ANTH321%20-%20Archaeology%20of%20Complex%20Cultures&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH322,The Archaeology of the Great Lakes Area,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByWGpO4QY3?bc=true&bcCurrent=ANTH322%20-%20The%20Archaeology%20of%20the%20Great%20Lakes%20Area&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH330,Environmental Anthropology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJz6uVmFn?bc=true&bcCurrent=ANTH330%20-%20Environmental%20Anthropology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH331,Anthropology of Childhood,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyWPmq4Qt2?bc=true&bcCurrent=ANTH331%20-%20Anthropology%20of%20Childhood&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH335,Arctic Archaeology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkY-FV7Yn?bc=true&bcCurrent=ANTH335%20-%20Arctic%20Archaeology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH345,Directed Research in Anthropology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1eMa_47Y2?bc=true&bcCurrent=ANTH345%20-%20Directed%20Research%20in%20Anthropology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH347,Medical Anthropology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyMMPFVXYh?bc=true&bcCurrent=ANTH347%20-%20Medical%20Anthropology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH348,Anthropology of Tourism,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJ4KKN7t3?bc=true&bcCurrent=ANTH348%20-%20Anthropology%20of%20Tourism&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH350,Anthropology of Gender,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJGKh4QYn?bc=true&bcCurrent=ANTH350%20-%20Anthropology%20of%20Gender&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH355,Human Osteology,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkx3ZYEXt3?bc=true&bcCurrent=ANTH355%20-%20Human%20Osteology&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH365,Human Evolution,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/r1-Mp_4Xtn?bc=true&bcCurrent=ANTH365%20-%20Human%20Evolution&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
ANTH,Anthropology (ANTH),ANTH371,Anthropological Field Experience,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkZmdFVmYh?bc=true&bcCurrent=ANTH371%20-%20Anthropological%20Field%20Experience&bcGroup=Anthropology%20(ANTH)&bcItemType=courses
